"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","ensembl","gene_symbol","classification"
"ENSG00000115084.15",2823.16261679461,0.277713414299275,0.0895454149739874,3.10136499085788,0.00192630691520498,0.0304001646591691,"ENSG00000115084","SLC35F5","Upregulated"
"ENSG00000115112.8",552.496740987261,0.912544130777143,0.307155949154078,2.97328331080382,0.00294632360040803,0.0393410809674095,"ENSG00000115112","TFCP2L1","Upregulated"
"ENSG00000115163.15",321.08919816869,-0.608322126781738,0.183507032760673,-3.31499421721559,0.000916450204676694,0.0187920967371262,"ENSG00000115163","CENPA","Downregulated"
"ENSG00000115170.15",1456.74199566859,0.439024360882558,0.131516875349001,3.33815769758137,0.000843358705836001,0.0177791583313531,"ENSG00000115170","ACVR1","Upregulated"
"ENSG00000115255.12",454.979763432632,0.529330300797289,0.159341096870933,3.32195414003029,0.000893893844320786,0.0184851082220405,"ENSG00000115255","REEP6","Upregulated"
"ENSG00000115295.20",897.882820175751,0.41411090307472,0.102583087339819,4.03678476365732,5.41887413121118e-05,0.00299787713698094,"ENSG00000115295","CLIP4","Upregulated"
"ENSG00000115310.18",20165.9326420259,0.358700495871024,0.0904011141304966,3.96787553947799,7.25161860812267e-05,0.00364831852289527,"ENSG00000115310","RTN4","Upregulated"
"ENSG00000115423.19",96.9137068535782,1.45845700374248,0.295327098977986,4.94253452821071,7.71134426515891e-07,0.000169221427153064,"ENSG00000115423","DNAH6","Upregulated"
"ENSG00000115457.10",27803.2603493213,-0.871586050154973,0.195264003717207,-4.4637122896672,8.05517115923175e-06,0.000810517809428067,"ENSG00000115457","IGFBP2","Downregulated"
"ENSG00000115468.12",1905.40404768952,0.770697831923063,0.2136060237474,3.60810595842868,0.000308440527173104,0.00911191054904978,"ENSG00000115468","EFHD1","Upregulated"
"ENSG00000115474.7",3.20913776311739,1.3812530043996,0.350134904229905,4.00818682871819,6.1186708249547e-05,0.0032414901888033,"ENSG00000115474","KCNJ13","Upregulated"
"ENSG00000115486.12",1959.97703822948,0.290051259315664,0.0949219492698064,3.05568232473789,0.00224549031182491,0.0332170828811396,"ENSG00000115486","GGCX","Upregulated"
"ENSG00000115520.8",1251.16626238452,0.361905558227207,0.121515830122252,2.97825742455593,0.00289892396209244,0.0388748814862888,"ENSG00000115520","COQ10B","Upregulated"
"ENSG00000115594.12",915.306580260218,1.0567021463831,0.286644274513721,3.68845653686227,0.000225618556318648,0.00740172036237926,"ENSG00000115594","IL1R1","Upregulated"
"ENSG00000115604.11",47.1293069491013,1.13878957144297,0.267537346767435,4.25697983199976,2.07207039570933e-05,0.00156108117626493,"ENSG00000115604","IL18R1","Upregulated"
"ENSG00000115718.18",26.7425914673422,-0.625264819984096,0.21473708074603,-2.91078678453258,0.00360519943840725,0.0446186803975065,"ENSG00000115718","PROC","Downregulated"
"ENSG00000115758.13",9070.03383843908,-0.662760194059679,0.139721876500074,-4.74342425272567,2.10135539605042e-06,0.000333381701325778,"ENSG00000115758","ODC1","Downregulated"
"ENSG00000115844.11",99.2218076298206,-1.16852514607765,0.323741178920183,-3.61707409514687,0.000297952032722252,0.00892516653464209,"ENSG00000115844","DLX2","Downregulated"
"ENSG00000115884.11",1378.71001530698,0.888983638175589,0.272004023702984,3.26905445888506,0.00107907530586728,0.0208974203918024,"ENSG00000115884","SDC1","Upregulated"
"ENSG00000116005.12",2992.98216340218,0.284057467937019,0.0990104905833538,2.86895900851803,0.00411825167196317,0.048208424943386,"ENSG00000116005","PCYOX1","Upregulated"
"ENSG00000116031.9",26.4452663885954,-1.11253412460577,0.301351805752073,-3.69086216576923,0.000223495227037333,0.00738864871302584,"ENSG00000116031","CD207","Downregulated"
"ENSG00000116035.4",211.756046654381,-0.743051381250411,0.207540693158961,-3.5801321008832,0.000343420548532975,0.00976989103203155,"ENSG00000116035","VAX2","Downregulated"
"ENSG00000116044.16",5453.99599883536,0.247989593268043,0.0851884038960947,2.9110693113845,0.00360194105488887,0.0446186803975065,"ENSG00000116044","NFE2L2","Upregulated"
"ENSG00000116095.11",1033.76047463424,0.301583122751955,0.0845222646314508,3.56808982278951,0.000359593240158812,0.0101053451791584,"ENSG00000116095","PLEKHA3","Upregulated"
"ENSG00000116329.11",79.3583323588376,-0.840679677996897,0.266354147603305,-3.15604578219123,0.00159923756341108,0.026857303387662,"ENSG00000116329","OPRD1","Downregulated"
"ENSG00000116350.17",3954.64188477323,-0.298373874545691,0.0997718413025773,-2.99055408476215,0.00278471810505683,0.0378340608881418,"ENSG00000116350","SRSF4","Downregulated"
"ENSG00000116455.14",1075.07243736029,-0.206060766075725,0.0712117987572251,-2.89364081589228,0.00380803496938617,0.0459307838121658,"ENSG00000116455","WDR77","Downregulated"
"ENSG00000116649.10",4543.02845169583,-0.491528980269092,0.128648999666273,-3.82070025407834,0.000133073305064729,0.00532737390169011,"ENSG00000116649","SRM","Downregulated"
"ENSG00000116670.15",3573.63902136866,-0.74296606780425,0.157010005311229,-4.73197349956257,2.22347446610576e-06,0.000345444983762597,"ENSG00000116670","MAD2L2","Downregulated"
"ENSG00000116690.13",61.8698618811603,3.56549742135138,0.3369427792938,5.13919763076174,2.75914088536187e-07,8.76704087475658e-05,"ENSG00000116690","PRG4","Upregulated"
"ENSG00000116691.11",1651.54223085081,-0.38674729919028,0.121977581459007,-3.17064079384957,0.0015210310224122,0.0259579483250028,"ENSG00000116691","MIIP","Downregulated"
"ENSG00000116809.12",1256.63598423047,-0.401040999364159,0.115514352815249,-3.47175911487235,0.000517060070420936,0.0128026806041055,"ENSG00000116809","ZBTB17","Downregulated"
"ENSG00000116990.11",275.445877897615,-0.67377138195418,0.204952101610864,-3.28755697550998,0.00101060737130507,0.0200284613539872,"ENSG00000116990","MYCL","Downregulated"
"ENSG00000117122.14",266.729998083576,1.24348544218607,0.2946909636265,2.939942250087,0.0032827342470424,0.0420832776389766,"ENSG00000117122","MFAP2","Upregulated"
"ENSG00000117151.13",215.428113490145,0.565118070949463,0.171129691925172,3.30222536322316,0.000959209690048982,0.0193813359542579,"ENSG00000117151","CTBS","Upregulated"
"ENSG00000117152.14",899.37095935261,1.0960179169464,0.299373334597709,3.66419463774599,0.000248118057260108,0.00792488831393701,"ENSG00000117152","RGS4","Upregulated"
"ENSG00000117399.14",1542.38026473338,-0.849571332477909,0.183278215100392,-4.6354756376298,3.56117667313014e-06,0.000468341590104417,"ENSG00000117399","CDC20","Downregulated"
"ENSG00000117411.17",4014.48369676146,-0.302964919195956,0.100875317163309,-3.00336666595721,0.00267010520434036,0.0368445027851568,"ENSG00000117411","B4GALT2","Downregulated"
"ENSG00000117472.10",46.5254495557154,0.627081652480166,0.218012169794643,2.87691673077411,0.00401581550180543,0.0476437112096878,"ENSG00000117472","TSPAN1","Upregulated"
"ENSG00000117501.14",2.3088695826468,0.993576073195712,0.338670186906625,2.91434406437691,0.0035643682847487,0.0443836727996387,"ENSG00000117501","MROH9","Upregulated"
"ENSG00000117586.11",160.876106129406,0.697466772077424,0.213582715000784,3.2655701647914,0.00109243937125206,0.0210657496988916,"ENSG00000117586","TNFSF4","Upregulated"
"ENSG00000117600.12",1757.08711470718,0.745611661262186,0.221970624369169,3.35915645514566,0.000781807913184611,0.0168903465237058,"ENSG00000117600","PLPPR4","Upregulated"
"ENSG00000117620.15",655.058255145902,0.212276929245583,0.0740966202834809,2.86485304346652,0.00417202807273261,0.0484680536187356,"ENSG00000117620","SLC35A3","Upregulated"
"ENSG00000117632.23",12892.0204552685,-0.617588423377271,0.173675868723568,-3.55599859137241,0.000376546093716464,0.0104447128770473,"ENSG00000117632","STMN1","Downregulated"
"ENSG00000117650.13",469.051241932893,-0.772662234730366,0.178474043584172,-4.32928926185478,1.49591340879914e-05,0.00126321313291567,"ENSG00000117650","NEK2","Downregulated"
"ENSG00000117724.13",1962.94260528362,-0.628258518111779,0.215418749194374,-2.91650118613007,0.00353981377215087,0.044151961712955,"ENSG00000117724","CENPF","Downregulated"
"ENSG00000118307.20",127.30576312705,1.20641651653038,0.241591332529226,4.99281484428781,5.95055985003757e-07,0.000142172607514118,"ENSG00000118307","DNAI7","Upregulated"
"ENSG00000118492.17",5.41178949976914,1.74643504717844,0.35250240499988,4.99115934290368,6.00179589936021e-07,0.000142172607514118,"ENSG00000118492","ADGB","Upregulated"
"ENSG00000118690.13",156.368617612058,0.682412057790389,0.145167245524573,4.70047744492252,2.5955392461026e-06,0.000370605925211365,"ENSG00000118690","ARMC2","Upregulated"
"ENSG00000118997.14",221.959796690051,1.0095897342741,0.225658447579621,4.47335342284162,7.70023484640089e-06,0.000793550875644399,"ENSG00000118997","DNAH7","Upregulated"
"ENSG00000119125.17",269.633856042791,0.916937269186701,0.303180423708895,3.02631254672887,0.00247556265826207,0.0351633094779669,"ENSG00000119125","GDA","Upregulated"
"ENSG00000119280.17",3807.07422078629,0.59197607787216,0.201124647398929,2.94334736187855,0.00324683887724699,0.0417963902096951,"ENSG00000119280","C1orf198","Upregulated"
"ENSG00000119314.16",1517.8129356156,0.36096353753559,0.117721597763393,3.06624723558883,0.00216763996368257,0.0326294819669084,"ENSG00000119314","PTBP3","Upregulated"
"ENSG00000119328.12",1140.67168679857,0.383680997403098,0.117238571161145,3.27263694088228,0.00106549243950868,0.0207883731386584,"ENSG00000119328","ABITRAM","Upregulated"
"ENSG00000119537.18",2922.66577131359,0.306640017035346,0.097496132161092,3.1451476279502,0.00166003038643406,0.0275157607170952,"ENSG00000119537","KDSR","Upregulated"
"ENSG00000119636.16",222.283427706797,0.668151073975621,0.124142602119253,5.3816738789417,7.37963720759431e-08,3.75048172321551e-05,"ENSG00000119636","BBOF1","Upregulated"
"ENSG00000119638.14",2947.81258237932,0.360612841326863,0.123556433727953,2.91859302858466,0.00351614941569644,0.0439482035138215,"ENSG00000119638","NEK9","Upregulated"
"ENSG00000119655.11",6404.4038883811,0.685617735124744,0.185703695684008,3.69203152578107,0.000222469879784074,0.00737915856783789,"ENSG00000119655","NPC2","Upregulated"
"ENSG00000119661.15",1236.5045613946,0.354120874191642,0.104808031381174,3.37873602312325,0.000728198941866572,0.0161621356564539,"ENSG00000119661","DNAL1","Upregulated"
"ENSG00000119681.12",1184.40697390188,0.754870303553521,0.251970894666777,2.99614567431567,0.00273415783207278,0.037425034090421,"ENSG00000119681","LTBP2","Upregulated"
"ENSG00000119698.12",74.5969416460326,1.0260989727541,0.262289462253681,3.91200756053664,9.15320455843495e-05,0.00416751539104098,"ENSG00000119698","PPP4R4","Upregulated"
"ENSG00000119703.15",140.023152657649,1.09852547181541,0.187244407937717,5.86574932903735,4.471088447099e-09,5.58606612859431e-06,"ENSG00000119703","ZC2HC1C","Upregulated"
"ENSG00000119729.12",3309.68555493201,0.407508806667862,0.111558883005701,3.65285837234687,0.000259337284913477,0.00818235925034645,"ENSG00000119729","RHOQ","Upregulated"
"ENSG00000119820.11",2644.20136433052,0.235846097883471,0.0777974462331264,3.03153921614221,0.00243310312410059,0.0349035289230676,"ENSG00000119820","YIPF4","Upregulated"
"ENSG00000119866.22",214.113418479733,-0.882532416321424,0.234606719717918,-3.76205244665527,0.00016852469640464,0.0061325400748703,"ENSG00000119866","BCL11A","Downregulated"
"ENSG00000119900.9",4515.90015521381,0.830227795352754,0.1803169056967,4.60431757428038,4.1382057652573e-06,0.000526519728283162,"ENSG00000119900","OGFRL1","Upregulated"
"ENSG00000120049.20",308.042444942204,-1.06528446189352,0.257989650428102,-4.12983660011479,3.63021151132252e-05,0.00229525140186341,"ENSG00000120049","KCNIP2","Downregulated"
"ENSG00000120051.15",20.0836255823007,0.917629393873028,0.246498121899723,3.71857373425358,0.000200350813059768,0.00685789854976842,"ENSG00000120051","CFAP58","Upregulated"
"ENSG00000120075.5",40.3446458146596,1.13480143263386,0.340657155480879,3.34379598295026,0.000826404867307334,0.0175493979789026,"ENSG00000120075","HOXB5","Upregulated"
"ENSG00000120217.14",380.186956096614,1.24799186570156,0.2529790973983,4.93403059964509,8.0549811958538e-07,0.000173761590760918,"ENSG00000120217","CD274","Upregulated"
"ENSG00000120262.10",150.601237677881,1.49668123022185,0.260621211608428,5.74401450682627,9.24578617577289e-09,9.90124637430536e-06,"ENSG00000120262","CCDC170","Upregulated"
"ENSG00000120594.17",2800.08866729225,0.682910558518995,0.176812569096779,3.86237107957873,0.000112291826521819,0.00478957385242782,"ENSG00000120594","PLXDC2","Upregulated"
"ENSG00000120802.14",4153.45149672661,-0.409176987289327,0.140671209227907,-2.9087515450774,0.00362875119480146,0.0448138816211375,"ENSG00000120802","TMPO","Downregulated"
"ENSG00000120805.14",3542.51088709005,0.445660321522135,0.127052931835264,3.50767285856525,0.000452044566461017,0.0117457160531487,"ENSG00000120805","ARL1","Upregulated"
"ENSG00000120820.12",149.073030432854,1.40336130107861,0.258114213211558,3.065410375776,0.00217371514799566,0.0326711021116039,"ENSG00000120820","GLT8D2","Upregulated"
"ENSG00000120915.14",668.662279713773,0.746291960628247,0.204663330767407,3.6464443706479,0.000265894007312357,0.00832237140841443,"ENSG00000120915","EPHX2","Upregulated"
"ENSG00000120925.16",1068.44696282479,0.320787754876071,0.0869384632947127,3.68980948334916,0.000224422058862959,0.00739172750412256,"ENSG00000120925","RNF170","Upregulated"
"ENSG00000120963.12",3044.39104696387,0.291157617757126,0.0849959265079352,3.42554903819116,0.000613558164298893,0.0143283033929146,"ENSG00000120963","ZNF706","Upregulated"
"ENSG00000121064.13",2313.53471598178,0.421134085442802,0.14294636953095,2.94610610896572,0.00321801986811799,0.0416633066322554,"ENSG00000121064","SCPEP1","Upregulated"
"ENSG00000121073.15",2915.35665760023,-0.229418733363397,0.0773220352146663,-2.96705961892201,0.00300662652273979,0.0397439619315267,"ENSG00000121073","SLC35B1","Downregulated"
"ENSG00000121152.10",749.291135473213,-0.740150619348415,0.190045903396617,-3.89460243166582,9.83599211908506e-05,0.00439541316975805,"ENSG00000121152","NCAPH","Downregulated"
"ENSG00000121207.12",346.256957198068,0.881916838198887,0.292620501756218,3.01485287309078,0.00257103939822614,0.0359238659626331,"ENSG00000121207","LRAT","Upregulated"
"ENSG00000121211.8",3.7302269203744,-0.84773668478792,0.28924798831518,-2.9247715428966,0.00344709187612938,0.0434833349273702,"ENSG00000121211","MND1","Downregulated"
"ENSG00000121236.21",118.348339002702,0.768977931525969,0.20030243660165,3.83885017175863,0.000123611828616226,0.00507739819322951,"ENSG00000121236","TRIM6","Upregulated"
"ENSG00000121297.8",1030.84091086072,0.702484809070582,0.193106203592896,3.63777101637846,0.00027500775257729,0.00851870605478309,"ENSG00000121297","TSHZ3","Upregulated"
"ENSG00000121390.19",1670.21909240035,-0.314700080513009,0.0958709747510918,-3.28253917237517,0.00102876691035071,0.0202925614883569,"ENSG00000121390","PSPC1","Downregulated"
"ENSG00000121691.7",2963.73482484547,0.335403225646901,0.109931496752766,3.05102611348794,0.00228060738867502,0.0335629304811183,"ENSG00000121691","CAT","Upregulated"
"ENSG00000121742.19",68.6697453614864,1.13516849415571,0.347508693960332,3.29348041837042,0.000989552341221648,0.0197285418560712,"ENSG00000121742","GJB6","Upregulated"
"ENSG00000121775.18",808.18191393308,-0.327895423313905,0.100615051834731,-3.2588893906843,0.00111849266400439,0.0213625789551809,"ENSG00000121775","TMEM39B","Downregulated"
"ENSG00000121807.6",88.4355345388978,1.31311867675913,0.294077741466751,4.47034192066503,7.80946472076398e-06,0.000793550875644399,"ENSG00000121807","CCR2","Upregulated"
"ENSG00000121957.15",1538.32586126294,-0.434240489650683,0.151575086936549,-2.86485315074609,0.00417202665939326,0.0484680536187356,"ENSG00000121957","GPSM2","Downregulated"
"ENSG00000122025.15",16.0294257370653,1.21905787885619,0.292003209301068,4.17764467894446,2.94543307958201e-05,0.00198469237957903,"ENSG00000122025","FLT3","Upregulated"
"ENSG00000122140.11",1047.38627483546,-0.365955187273601,0.0970143107056641,-3.77216555873834,0.000161836810421775,0.00599095896357647,"ENSG00000122140","MRPS2","Downregulated"
"ENSG00000122359.18",2417.76793528927,0.51101725180264,0.138774018029316,3.68238128270095,0.000231065479151621,0.00753097651343626,"ENSG00000122359","ANXA11","Upregulated"
"ENSG00000122547.11",1542.7341078874,-0.63997264688542,0.177884288540058,-3.59769935430815,0.000321044408754962,0.00934613261797818,"ENSG00000122547","EEPD1","Downregulated"
"ENSG00000122735.16",44.1521811299766,1.46126624138838,0.309679281235858,4.7218967841864,2.33655259005332e-06,0.000353157548027839,"ENSG00000122735","DNAI1","Upregulated"
"ENSG00000122756.15",1600.82448522679,-0.775990857861999,0.262833951598644,-2.95282606450197,0.00314879329090554,0.0410864085412543,"ENSG00000122756","CNTFR","Downregulated"
"ENSG00000122861.16",1735.74434880406,1.00532302931727,0.236319570556594,4.25448912104389,2.09526845820732e-05,0.00157367246561888,"ENSG00000122861","PLAU","Upregulated"
"ENSG00000122870.12",298.253038889251,0.815727939042549,0.255092930469002,3.19802013460874,0.00138374618531711,0.0245077550896241,"ENSG00000122870","BICC1","Upregulated"
"ENSG00000122952.17",813.7351606389,-0.594502109839698,0.171182506941295,-3.47288382688727,0.000514898179366802,0.0127875339353441,"ENSG00000122952","ZWINT","Downregulated"
"ENSG00000123095.6",3060.55353926912,0.678116606706869,0.158603731875054,4.27552703935492,1.90685654764488e-05,0.00147235141905482,"ENSG00000123095","BHLHE41","Upregulated"
